-1.085387	2.333938	0.052644253
-1.5318732	1.6665368	2.408926
-1.6434135	1.1866331	2.8530483
-1.5688806	1.2149696	1.3956022
-1.3831866	0.19591999	-6.466173
-2.4659576	1.6859345	-4.8800993
-1.8124635	2.4007235	-0.5549154
-1.5062209	2.0334654	1.0451117
-1.3200722	1.5895095	2.11835
-1.5916938	1.2671432	2.436861
-1.401272	1.237138	0.37956715
-1.5524321	0.39619613	-2.6194725
-1.4034915	0.7030375	-6.0614405
-1.9242386	2.316654	-2.9300966
-1.6382785	2.436052	-0.53011894
-1.3474979	2.1839623	0.49239063
-1.2635669	1.5418816	2.1968222
-1.6966255	1.0558414	2.3094473
-1.7667172	1.2163365	1.5890384
-1.1877388	0.94100785	-2.0219736
-1.4961954	0.6675048	-5.7827663
-2.1089268	1.8000233	-3.6573515
-1.6663914	2.5305297	-1.4549551
-1.2263765	2.4218116	0.22189856
-1.2243501	1.6795969	2.1570277
-1.60464	1.1639781	3.046352
-1.6491205	1.3752058	1.8678513
-1.16095	1.1188397	-1.9444818
-1.517452	0.7802901	-6.116146
-2.2495065	1.6426213	-3.9458246
-1.665875	2.5187364	-1.0389671
-1.354641	2.204874	-0.033472538
-1.2951009	1.6585007	1.6109004
-1.4319293	1.2376328	2.7905116
-1.6023464	1.2337542	1.8162999
-1.2647425	1.2202499	-0.65032196
-0.9033247	0.7855146	-5.174073
-2.3352306	1.1648428	-3.901393
-1.7328373	2.055	-2.1770353
-1.1920283	2.3358939	-0.612443
-1.1329937	1.922113	1.15382
-1.2902336	1.3208132	2.8381095
-1.6880885	1.244833	2.7553988
-1.235605	1.3291526	-0.36263275
-1.2934659	0.7797742	-5.3081217
-2.2431731	1.2891076	-5.2639074
-1.7318349	2.411398	-1.511405
-1.2133201	2.3850229	0.32060003
-1.2183049	1.5644603	2.0277686
-1.4783288	1.1249986	2.86828
-1.4461336	1.1923134	0.8583956
-1.2042072	1.0152576	-1.5479841
-1.2162735	0.9705219	-2.6747513
-1.7621715	0.9750662	-5.1761303
-1.694799	2.2102149	-2.2315798
-1.3339344	2.2594373	-0.23650026
-1.1310505	1.7198815	1.301517
-1.3374816	1.3371949	2.4874787
-1.5754142	1.1886687	2.1278625
-0.963163	1.1291378	-0.8381672
-1.529032	0.68491244	-3.614768
-2.146863	0.8409779	-5.287693
-2.066755	2.140124	-1.8611202
-1.3290858	2.384473	-0.39166498
-0.9958972	1.9036312	1.7573333
-0.98957783	1.2762799	2.787197
-1.4328966	1.1356025	2.099379
-1.4229746	1.0104563	-0.11349678
-1.5288436	0.8878069	-3.3758955
-1.6064905	1.239239	-6.6170473
-1.5343822	2.7483578	-2.7970905
-1.0717483	3.0628552	0.47937918
-0.8344423	1.9303164	2.4896193
-0.8506757	1.452683	2.3698802
-1.7614794	0.86582613	1.2741914
-2.217164	0.43438077	0.5172682
-1.0062048	-0.49312305	-3.9376545
-1.5999713	2.951791	-5.7789307
-1.2755237	2.5086086	-1.8194942
-0.7639358	2.8173268	0.4066882
-1.1724311	1.9063733	1.8920074
-0.5439	1.0370874	1.1772103
-0.9662518	1.2530103	0.8183427
-2.2665477	0.6073253	1.8557959
-1.7042062	-0.15046835	-3.0050678
-1.6278315	1.5159992	-5.3265934
-1.1459868	2.1872423	-2.6257467
-0.47101867	2.6204894	-0.40415668
-1.0082669	2.1519732	1.4054742
-1.0243149	1.3126321	2.2457342
-1.412765	0.9550786	1.7132292
-1.9493467	0.8694413	1.0372677
-0.6668929	-0.40761423	-5.4580164
-2.1088564	2.2039075	-4.722644
-0.7417072	2.4856203	-1.9598007
-0.5333262	2.782995	1.199317
-0.47522116	1.9503672	2.2013183
-0.7349681	0.93107414	1.2123156
-1.5807011	0.9663346	1.8306766
-2.4812884	0.04152751	0.023910522
