0.037808895	-0.007884413	0.027994156
0.05597818	-0.013457507	0.028586388
0.054759264	-0.020417124	0.040701866
-0.04995632	0.0038909316	-0.024550438
-0.052432895	-0.0017152131	-0.036405563
-0.05985284	0.002154231	-0.024934769
-0.046692967	0.0070605874	-0.03459549
-0.05481124	-0.0014399588	-0.017733574
-0.056428075	-0.0068560243	-0.023375511
-0.04752481	0.01144138	-0.032978058
-0.054090023	-0.004519433	-0.026309013
-0.060697675	-7.417798E-4	-0.024401665
-0.04875374	-0.0038065016	-0.032057762
-0.056494713	-3.9428473E-5	-0.026245117
-0.052214146	-3.9452314E-4	-0.034802437
-0.044959664	0.007390529	-0.020389557
-0.061335087	-7.2839856E-4	-0.029946327
-0.05808246	1.0600686E-4	-0.02411747
-0.052984	0.0019322932	-0.03455639
-0.057501793	-0.0035628676	-0.024186134
-0.061875463	-0.0033200383	-0.02805996
-0.046063423	0.0011662245	-0.031775475
-0.045939088	-0.0089710355	-0.018594742
-0.042790413	-0.0023996234	-0.033125877
-0.048927546	-0.002377808	-0.038559914
-0.051033497	-0.0011682808	-0.03649521
-0.049677372	-0.0059502125	-0.03162861
-0.053849697	-0.0020307899	-0.031698227
-0.054969072	-0.0018292665	-0.03264618
-0.048386216	0.0028472543	-0.030647278
-0.046197414	-0.0015611947	-0.034401894
-0.045196414	-0.008064806	-0.02686882
-0.050830603	0.0026781857	-0.03323555
-0.06279218	-0.003356427	-0.032320976
-0.047263265	-0.004093319	-0.031614304
-0.056922317	-3.5619736E-4	-0.03244114
-0.049579978	-0.003040284	-0.03263569
-0.05774951	5.8978796E-4	-0.03640747
-0.055223703	-0.003045261	-0.03168869
-0.04466915	0.0033124387	-0.02521038
-0.04471326	-0.0019077361	-0.039565086
-0.048782587	-0.0010325909	-0.02432537
-0.04227233	-0.0041815937	-0.025372505
-0.048834562	-9.152293E-4	-0.04216957
-0.052837133	-1.4799833E-4	-0.036514282
-0.042520404	0.006467879	-0.030620575
-0.052099586	0.0026539564	-0.033615112
-0.044992805	0.0047177374	-0.0289917
-0.04575503	-0.004912764	-0.030927658
-0.056861997	0.0028044581	-0.040330887
-0.048648477	0.00467813	-0.02998352
-0.05238068	-0.007902563	-0.0394516
-0.053624988	0.0027317405	-0.028165817
-0.055443645	0.0036269724	-0.0400486
-0.04811132	6.2558055E-4	-0.03424263
-0.052162766	6.4891577E-4	-0.040073395
-0.052142262	0.0034720004	-0.034443855
-0.0528574	-2.603531E-4	-0.028619766
-0.059768558	-0.0061947405	-0.033503532
-0.041414976	-0.0033285916	-0.037231445
-0.049167156	0.0027558208	-0.04378891
-0.03820288	-0.0019423366	-0.034496307
-0.05718839	0.0010455847	-0.04206562
-0.0558089	0.0031526089	-0.0387249
-0.04909098	0.0013865232	-0.03298092
-0.048184037	-0.0063937902	-0.0368042
-0.04410708	0.001465559	-0.04641819
-0.047862887	-0.002082765	-0.04345894
-0.056526303	0.0025143921	-0.041427612
-0.052716017	0.0025811493	-0.033913612
-0.041342616	-0.013249546	-0.04332161
-0.042010427	0.0020946264	-0.032105446
-0.049509883	-0.0059918165	-0.036971092
-0.047098517	0.0021038651	-0.040822983
-0.046615005	0.0038470924	-0.0381155
-0.043287635	-0.0073391795	-0.05018425
-0.05492711	0.0036491752	-0.0341177
-0.041422248	0.0017880797	-0.043696404
-0.056426525	0.004307747	-0.037132263
-0.04812455	-0.002048701	-0.035312653
-0.053299785	0.0045729876	-0.044952393
-0.047101855	0.0036068857	-0.04020977
-0.04217136	-0.004945457	-0.03831005
-0.047265887	0.00509426	-0.044984818
-0.044753432	-0.003938526	-0.03476715
-0.046043754	-9.4532967E-4	-0.03377819
-0.048400044	-0.001879096	-0.03187847
-0.046763778	-9.595156E-4	-0.046219826
-0.03517413	-0.003798902	-0.043459892
-0.048430562	-2.284348E-4	-0.02114296
-0.0431695	-0.0021834373	-0.030312538
-0.034679055	5.430877E-4	-0.031266212
-0.042117596	4.3407083E-4	-0.038731575
-0.044931054	-0.0014458597	-0.029824257
-0.046136618	0.0017318726	-0.0335207
-0.039162636	-0.0017159879	-0.037364006
-0.04844606	-0.0024651885	-0.035503387
-0.039369345	0.00256899	-0.030770302
-0.05152905	-0.0017297268	-0.04101467
-0.042411447	0.002219975	-0.0327034
